Index, Number of instances, Number of prey, Number of carnivorous, Average prey production, Average prey eaten, Average carnivorous production, Average carnivorous eaten
14182, 514, 270, 244, 0.95, 6.53, 0.99, 8.15
14183, 516, 271, 245, 0.95, 6.51, 0.99, 8.12
14184, 516, 271, 245, 0.95, 6.51, 0.99, 8.12
14185, 516, 271, 245, 0.95, 6.51, 0.99, 8.12
14186, 516, 271, 245, 0.95, 6.51, 0.99, 8.12
14187, 519, 273, 246, 0.95, 6.46, 0.99, 8.09
14188, 519, 273, 246, 0.95, 6.47, 0.99, 8.09
14189, 518, 272, 246, 0.95, 6.5, 0.99, 8.09
14190, 519, 273, 246, 0.95, 6.48, 0.99, 8.09
14191, 516, 273, 243, 0.95, 6.48, 0.98, 7.99
14192, 517, 274, 243, 0.95, 6.47, 0.98, 7.99
14193, 518, 274, 244, 0.95, 6.45, 0.98, 7.96
14194, 519, 274, 245, 0.96, 6.41, 0.98, 7.93
14195, 519, 274, 245, 0.96, 6.42, 0.98, 7.93
14196, 518, 273, 245, 0.96, 6.44, 0.98, 7.93
14197, 517, 272, 245, 0.96, 6.45, 0.98, 7.94
14198, 517, 272, 245, 0.96, 6.46, 0.98, 7.94
14199, 517, 272, 245, 0.96, 6.46, 0.98, 7.94
14200, 518, 273, 245, 0.96, 6.44, 0.98, 7.94
14201, 517, 271, 246, 0.96, 6.42, 0.98, 7.91
14202, 516, 270, 246, 0.96, 6.44, 0.98, 7.92
14203, 517, 270, 247, 0.96, 6.44, 0.98, 7.89
14204, 516, 269, 247, 0.95, 6.41, 0.98, 7.89
14205, 515, 268, 247, 0.95, 6.41, 0.98, 7.89
14206, 513, 266, 247, 0.94, 6.37, 0.98, 7.9
14207, 513, 266, 247, 0.94, 6.37, 0.98, 7.9
14208, 512, 266, 246, 0.94, 6.37, 0.98, 7.93
14209, 512, 266, 246, 0.93, 6.37, 0.98, 7.93
14210, 512, 266, 246, 0.93, 6.37, 0.98, 7.93
14211, 512, 266, 246, 0.93, 6.37, 0.98, 7.93
14212, 510, 264, 246, 0.93, 6.41, 0.98, 7.94
14213, 511, 265, 246, 0.93, 6.39, 0.98, 7.94
14214, 510, 264, 246, 0.94, 6.41, 0.98, 7.95
14215, 510, 264, 246, 0.94, 6.41, 0.98, 7.95
14216, 510, 263, 247, 0.94, 6.43, 0.98, 7.91
14217, 509, 262, 247, 0.94, 6.45, 0.98, 7.92
14218, 509, 262, 247, 0.94, 6.45, 0.98, 7.92
14219, 509, 262, 247, 0.94, 6.47, 0.98, 7.92
14220, 507, 261, 246, 0.94, 6.49, 0.98, 7.96
14221, 506, 260, 246, 0.95, 6.51, 0.98, 7.96
14222, 505, 259, 246, 0.95, 6.53, 0.98, 7.96
14223, 503, 257, 246, 0.95, 6.58, 0.98, 7.96
14224, 502, 257, 245, 0.95, 6.58, 0.98, 8.0
14225, 503, 258, 245, 0.95, 6.57, 0.98, 8.0
14226, 503, 258, 245, 0.95, 6.57, 0.98, 8.0
14227, 503, 258, 245, 0.95, 6.58, 0.98, 8.0
14228, 502, 257, 245, 0.96, 6.61, 0.98, 8.0
14229, 502, 256, 246, 0.95, 6.6, 0.98, 7.97
14230, 501, 255, 246, 0.95, 6.58, 0.98, 7.97
14231, 502, 256, 246, 0.95, 6.55, 0.98, 7.97
14232, 503, 257, 246, 0.95, 6.53, 0.98, 7.97
14233, 503, 257, 246, 0.95, 6.54, 0.98, 7.97
14234, 501, 255, 246, 0.94, 6.5, 0.98, 7.98
14235, 502, 255, 247, 0.94, 6.51, 0.98, 7.95
14236, 502, 255, 247, 0.94, 6.51, 0.98, 7.95
14237, 502, 255, 247, 0.94, 6.51, 0.98, 7.95
14238, 499, 252, 247, 0.95, 6.58, 0.98, 7.96
14239, 499, 252, 247, 0.95, 6.58, 0.98, 7.96
14240, 499, 253, 246, 0.95, 6.55, 0.98, 8.0
14241, 496, 250, 246, 0.94, 6.5, 0.98, 8.0
14242, 498, 250, 248, 0.94, 6.5, 0.98, 7.94
14243, 498, 250, 248, 0.94, 6.5, 0.98, 7.94
14244, 499, 251, 248, 0.94, 6.47, 0.98, 7.94
14245, 500, 251, 249, 0.94, 6.47, 0.98, 7.91
14246, 500, 251, 249, 0.94, 6.47, 0.98, 7.91
14247, 500, 251, 249, 0.94, 6.47, 0.98, 7.91
14248, 500, 251, 249, 0.94, 6.47, 0.98, 7.91
14249, 500, 251, 249, 0.94, 6.47, 0.98, 7.91
14250, 499, 250, 249, 0.95, 6.43, 0.98, 7.92
14251, 499, 250, 249, 0.95, 6.43, 0.98, 7.92
14252, 500, 251, 249, 0.95, 6.4, 0.98, 7.92
14253, 500, 251, 249, 0.95, 6.4, 0.98, 7.92
14254, 499, 250, 249, 0.95, 6.42, 0.98, 7.92
14255, 499, 250, 249, 0.95, 6.42, 0.98, 7.92
14256, 500, 251, 249, 0.95, 6.39, 0.98, 7.92
14257, 500, 251, 249, 0.95, 6.39, 0.98, 7.92
14258, 498, 249, 249, 0.96, 6.42, 0.98, 7.93
14259, 497, 249, 248, 0.96, 6.43, 0.96, 7.67
14260, 497, 249, 248, 0.96, 6.44, 0.96, 7.67
14261, 497, 249, 248, 0.96, 6.45, 0.96, 7.67
14262, 495, 247, 248, 0.96, 6.47, 0.96, 7.68
14263, 494, 247, 247, 0.96, 6.47, 0.96, 7.71
14264, 494, 247, 247, 0.96, 6.47, 0.96, 7.71
14265, 494, 247, 247, 0.96, 6.47, 0.96, 7.71
14266, 494, 247, 247, 0.96, 6.47, 0.96, 7.71
14267, 495, 248, 247, 0.96, 6.44, 0.96, 7.71
14268, 494, 247, 247, 0.96, 6.37, 0.96, 7.72
14269, 494, 247, 247, 0.96, 6.35, 0.96, 7.72
14270, 492, 245, 247, 0.96, 6.38, 0.96, 7.73
14271, 493, 245, 248, 0.96, 6.38, 0.96, 7.7
14272, 495, 246, 249, 0.96, 6.35, 0.96, 7.67
14273, 494, 245, 249, 0.96, 6.36, 0.96, 7.67
14274, 494, 245, 249, 0.96, 6.36, 0.96, 7.67
14275, 494, 245, 249, 0.96, 6.36, 0.96, 7.67
14276, 496, 245, 251, 0.96, 6.36, 0.96, 7.61
14277, 496, 245, 251, 0.96, 6.36, 0.96, 7.61
14278, 493, 241, 252, 0.97, 6.44, 0.96, 7.59
14279, 494, 242, 252, 0.97, 6.42, 0.96, 7.59
14280, 494, 242, 252, 0.97, 6.42, 0.96, 7.59
14281, 493, 241, 252, 0.97, 6.45, 0.96, 7.59
14282, 491, 241, 250, 0.97, 6.45, 0.96, 7.65
14283, 491, 241, 250, 0.97, 6.45, 0.96, 7.65
14284, 491, 241, 250, 0.97, 6.45, 0.96, 7.65
14285, 490, 242, 248, 0.97, 6.43, 0.95, 7.68
14286, 489, 241, 248, 0.98, 6.45, 0.95, 7.69
14287, 488, 240, 248, 0.98, 6.48, 0.95, 7.69
14288, 488, 240, 248, 0.98, 6.48, 0.95, 7.69
14289, 488, 240, 248, 0.98, 6.48, 0.95, 7.69
14290, 488, 240, 248, 0.98, 6.48, 0.95, 7.69
14291, 486, 238, 248, 0.97, 6.47, 0.95, 7.7
14292, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14293, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14294, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14295, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14296, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14297, 485, 237, 248, 0.95, 6.47, 0.95, 7.7
14298, 486, 238, 248, 0.96, 6.43, 0.95, 7.71
14299, 486, 238, 248, 0.96, 6.43, 0.95, 7.71
14300, 486, 238, 248, 0.96, 6.43, 0.95, 7.71
14301, 487, 239, 248, 0.97, 6.41, 0.95, 7.71
14302, 487, 239, 248, 0.97, 6.4, 0.95, 7.72
14303, 486, 239, 247, 0.97, 6.4, 0.96, 7.75
14304, 486, 239, 247, 0.97, 6.4, 0.96, 7.75
14305, 486, 239, 247, 0.97, 6.41, 0.96, 7.75
14306, 486, 239, 247, 0.97, 6.41, 0.96, 7.75
14307, 486, 239, 247, 0.97, 6.42, 0.96, 7.75
14308, 486, 239, 247, 0.97, 6.29, 0.96, 7.76
14309, 487, 240, 247, 0.97, 6.27, 0.96, 7.76
14310, 485, 239, 246, 0.97, 6.27, 0.95, 7.76
14311, 486, 240, 246, 0.98, 6.24, 0.95, 7.76
14312, 484, 240, 244, 0.98, 6.24, 0.95, 7.82
14313, 484, 240, 244, 0.98, 6.23, 0.95, 7.83
14314, 484, 240, 244, 0.98, 6.24, 0.95, 7.83
14315, 484, 240, 244, 0.98, 6.24, 0.95, 7.83
14316, 482, 238, 244, 0.98, 6.27, 0.95, 7.84
14317, 481, 237, 244, 0.99, 6.3, 0.96, 7.84
14318, 480, 236, 244, 0.99, 6.33, 0.96, 7.84
14319, 480, 235, 245, 0.99, 6.35, 0.96, 7.81
14320, 480, 235, 245, 0.99, 6.35, 0.96, 7.81
14321, 480, 235, 245, 0.99, 6.35, 0.96, 7.81
14322, 479, 235, 244, 0.99, 6.35, 0.96, 7.84
14323, 479, 235, 244, 0.99, 6.36, 0.96, 7.84
14324, 479, 235, 244, 0.99, 6.34, 0.96, 7.84
14325, 481, 236, 245, 0.99, 6.32, 0.96, 7.81
14326, 481, 236, 245, 0.99, 6.29, 0.96, 7.82
14327, 481, 236, 245, 0.99, 6.29, 0.96, 7.82
14328, 482, 237, 245, 0.99, 6.27, 0.96, 7.82
14329, 483, 237, 246, 0.99, 6.26, 0.96, 7.79
14330, 485, 239, 246, 0.99, 6.21, 0.96, 7.79
14331, 485, 239, 246, 0.99, 6.21, 0.96, 7.79
14332, 485, 239, 246, 0.99, 6.21, 0.96, 7.79
14333, 484, 238, 246, 1.0, 6.24, 0.96, 7.79
14334, 484, 238, 246, 1.0, 6.24, 0.96, 7.79
14335, 483, 237, 246, 1.0, 6.17, 0.96, 7.8
14336, 485, 238, 247, 1.0, 6.15, 0.96, 7.77
14337, 482, 236, 246, 1.0, 6.05, 0.96, 7.8
14338, 482, 236, 246, 1.0, 6.05, 0.96, 7.8
14339, 482, 235, 247, 1.0, 6.0, 0.96, 7.78
14340, 480, 233, 247, 1.0, 5.95, 0.96, 7.79
14341, 480, 233, 247, 1.0, 5.95, 0.96, 7.79
14342, 479, 232, 247, 1.01, 5.89, 0.96, 7.79
14343, 480, 232, 248, 1.01, 5.89, 0.96, 7.76
14344, 481, 233, 248, 1.01, 5.86, 0.96, 7.76
14345, 481, 233, 248, 1.01, 5.86, 0.96, 7.76
14346, 482, 233, 249, 1.0, 5.87, 0.96, 7.73
14347, 481, 233, 248, 1.0, 5.88, 0.96, 7.77
14348, 481, 234, 247, 1.0, 5.86, 0.96, 7.8
14349, 480, 233, 247, 1.01, 5.79, 0.96, 7.81
14350, 481, 234, 247, 1.01, 5.78, 0.96, 7.81
14351, 480, 233, 247, 1.01, 5.81, 0.96, 7.81
14352, 481, 234, 247, 1.01, 5.79, 0.96, 7.81
14353, 480, 233, 247, 1.0, 5.79, 0.96, 7.81
14354, 480, 233, 247, 1.0, 5.79, 0.96, 7.81
14355, 480, 233, 247, 1.0, 5.79, 0.96, 7.81
14356, 480, 233, 247, 1.0, 5.79, 0.96, 7.81
14357, 478, 232, 246, 1.0, 5.81, 0.95, 7.74
14358, 477, 231, 246, 1.0, 5.8, 0.95, 7.74
14359, 478, 232, 246, 1.0, 5.78, 0.95, 7.74
14360, 478, 232, 246, 1.0, 5.78, 0.95, 7.74
14361, 477, 231, 246, 1.0, 5.8, 0.95, 7.74
14362, 476, 230, 246, 1.01, 5.83, 0.95, 7.75
14363, 476, 230, 246, 1.01, 5.83, 0.95, 7.75
14364, 475, 229, 246, 1.01, 5.85, 0.95, 7.75
14365, 476, 230, 246, 1.0, 5.81, 0.95, 7.75
14366, 474, 228, 246, 1.01, 5.86, 0.95, 7.76
14367, 474, 228, 246, 1.01, 5.87, 0.95, 7.76
14368, 474, 228, 246, 1.01, 5.87, 0.95, 7.76
14369, 473, 227, 246, 1.01, 5.9, 0.95, 7.76
14370, 471, 225, 246, 1.01, 5.96, 0.95, 7.76
14371, 471, 225, 246, 1.01, 5.96, 0.95, 7.76
14372, 471, 225, 246, 1.01, 5.96, 0.95, 7.76
14373, 470, 223, 247, 1.01, 5.93, 0.95, 7.74
14374, 468, 221, 247, 1.02, 5.95, 0.95, 7.75
14375, 467, 220, 247, 1.02, 5.96, 0.95, 7.75
14376, 469, 222, 247, 1.02, 5.91, 0.95, 7.75
14377, 469, 222, 247, 1.02, 5.91, 0.95, 7.75
14378, 469, 222, 247, 1.02, 5.91, 0.95, 7.74
14379, 469, 222, 247, 1.02, 5.91, 0.95, 7.74
14380, 469, 222, 247, 1.02, 5.91, 0.95, 7.74
14381, 469, 222, 247, 1.02, 5.91, 0.95, 7.74
14382, 469, 222, 247, 1.02, 5.91, 0.95, 7.74
14383, 470, 222, 248, 1.02, 5.91, 0.95, 7.71
14384, 470, 222, 248, 1.02, 5.91, 0.95, 7.71
14385, 470, 221, 249, 1.01, 5.93, 0.95, 7.68
14386, 471, 222, 249, 1.01, 5.91, 0.95, 7.68
14387, 471, 222, 249, 1.01, 5.91, 0.95, 7.68
14388, 469, 220, 249, 1.01, 5.95, 0.95, 7.69
14389, 469, 220, 249, 1.01, 5.96, 0.95, 7.69
14390, 468, 219, 249, 1.0, 5.96, 0.95, 7.69
14391, 468, 219, 249, 1.0, 5.96, 0.95, 7.69
14392, 468, 219, 249, 1.0, 5.97, 0.95, 7.69
14393, 468, 219, 249, 1.0, 5.97, 0.95, 7.69
14394, 469, 220, 249, 1.0, 5.94, 0.95, 7.69
14395, 469, 220, 249, 1.0, 5.94, 0.95, 7.69
14396, 471, 222, 249, 1.0, 5.89, 0.95, 7.69
14397, 471, 222, 249, 1.0, 5.89, 0.95, 7.69
14398, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14399, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14400, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14401, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14402, 466, 217, 249, 1.0, 5.93, 0.95, 7.71
14403, 466, 217, 249, 1.0, 5.93, 0.95, 7.71
14404, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14405, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14406, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14407, 467, 218, 249, 1.0, 5.9, 0.95, 7.71
14408, 468, 218, 250, 1.0, 5.9, 0.95, 7.68
14409, 469, 218, 251, 1.0, 5.89, 0.95, 7.66
14410, 466, 215, 251, 0.99, 5.87, 0.95, 7.67
14411, 466, 215, 251, 0.99, 5.87, 0.95, 7.67
14412, 465, 213, 252, 0.99, 5.82, 0.95, 7.65
14413, 465, 213, 252, 0.99, 5.82, 0.95, 7.65
14414, 465, 213, 252, 0.99, 5.82, 0.95, 7.65
14415, 467, 215, 252, 0.99, 5.76, 0.95, 7.65
14416, 467, 215, 252, 0.99, 5.76, 0.95, 7.65
14417, 467, 215, 252, 0.99, 5.76, 0.96, 7.65
14418, 465, 214, 251, 1.0, 5.79, 0.96, 7.68
14419, 464, 214, 250, 1.0, 5.79, 0.96, 7.71
14420, 463, 213, 250, 1.0, 5.79, 0.96, 7.72
14421, 462, 213, 249, 1.0, 5.79, 0.96, 7.75
14422, 462, 213, 249, 1.0, 5.79, 0.96, 7.75
14423, 464, 215, 249, 1.0, 5.73, 0.96, 7.75
14424, 463, 214, 249, 1.0, 5.77, 0.96, 7.75
14425, 463, 215, 248, 1.0, 5.74, 0.96, 7.78
14426, 465, 216, 249, 1.0, 5.72, 0.96, 7.75
14427, 465, 216, 249, 1.0, 5.72, 0.96, 7.75
14428, 466, 217, 249, 1.0, 5.7, 0.96, 7.75
14429, 466, 217, 249, 1.0, 5.7, 0.96, 7.75
14430, 466, 217, 249, 1.0, 5.7, 0.96, 7.75
14431, 465, 216, 249, 1.0, 5.71, 0.96, 7.76
14432, 466, 217, 249, 1.0, 5.69, 0.96, 7.76
14433, 464, 214, 250, 1.0, 5.67, 0.96, 7.74
14434, 465, 215, 250, 1.0, 5.65, 0.96, 7.74
14435, 464, 215, 249, 1.0, 5.66, 0.96, 7.77
14436, 461, 212, 249, 1.0, 5.71, 0.96, 7.78
14437, 461, 212, 249, 1.0, 5.71, 0.96, 7.78
14438, 460, 211, 249, 1.01, 5.74, 0.96, 7.78
14439, 459, 210, 249, 1.01, 5.7, 0.96, 7.79
14440, 461, 212, 249, 1.01, 5.65, 0.96, 7.79
14441, 461, 212, 249, 1.01, 5.65, 0.96, 7.79
14442, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14443, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14444, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14445, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14446, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14447, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14448, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14449, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14450, 462, 212, 250, 1.01, 5.65, 0.96, 7.76
14451, 461, 210, 251, 0.98, 5.64, 0.96, 7.73
14452, 461, 210, 251, 0.98, 5.64, 0.96, 7.73
14453, 461, 210, 251, 0.98, 5.64, 0.96, 7.73
14454, 460, 209, 251, 0.98, 5.67, 0.96, 7.73
14455, 460, 209, 251, 0.98, 5.67, 0.96, 7.73
14456, 459, 209, 250, 0.98, 5.67, 0.97, 7.76
14457, 459, 209, 250, 0.98, 5.67, 0.97, 7.76
14458, 457, 207, 250, 0.96, 5.71, 0.97, 7.77
14459, 455, 207, 248, 0.96, 5.71, 0.97, 7.83
14460, 455, 207, 248, 0.96, 5.71, 0.97, 7.83
14461, 455, 206, 249, 0.97, 5.74, 0.97, 7.8
14462, 455, 206, 249, 0.97, 5.74, 0.97, 7.8
14463, 456, 206, 250, 0.97, 5.74, 0.97, 7.77
14464, 456, 206, 250, 0.97, 5.74, 0.97, 7.77
14465, 456, 206, 250, 0.97, 5.74, 0.97, 7.77
14466, 455, 205, 250, 0.97, 5.77, 0.97, 7.78
14467, 455, 205, 250, 0.97, 5.77, 0.97, 7.78
14468, 455, 205, 250, 0.97, 5.77, 0.97, 7.78
14469, 454, 204, 250, 0.98, 5.8, 0.97, 7.78
14470, 452, 202, 250, 0.97, 5.82, 0.97, 7.78
14471, 451, 201, 250, 0.98, 5.82, 0.97, 7.79
14472, 451, 201, 250, 0.98, 5.82, 0.97, 7.79
14473, 452, 202, 250, 0.98, 5.79, 0.97, 7.79
14474, 451, 201, 250, 0.98, 5.82, 0.97, 7.79
14475, 452, 202, 250, 0.98, 5.79, 0.97, 7.79
14476, 453, 202, 251, 0.98, 5.79, 0.97, 7.76
14477, 452, 201, 251, 0.99, 5.82, 0.97, 7.76
14478, 452, 201, 251, 0.99, 5.82, 0.97, 7.76
14479, 452, 201, 251, 0.99, 5.82, 0.97, 7.76
14480, 452, 202, 250, 0.99, 5.79, 0.98, 7.8
14481, 451, 201, 250, 0.98, 5.69, 0.98, 7.8
14482, 451, 200, 251, 0.99, 5.72, 0.98, 7.77
14483, 452, 201, 251, 0.99, 5.69, 0.98, 7.77
14484, 453, 202, 251, 0.99, 5.67, 0.98, 7.77
14485, 452, 201, 251, 0.99, 5.7, 0.98, 7.78
14486, 451, 200, 251, 0.99, 5.69, 0.98, 7.78
14487, 451, 200, 251, 0.99, 5.69, 0.98, 7.78
14488, 451, 200, 251, 0.99, 5.69, 0.98, 7.78
14489, 451, 200, 251, 0.99, 5.69, 0.98, 7.78
14490, 451, 200, 251, 0.99, 5.69, 0.98, 7.78
14491, 451, 201, 250, 0.99, 5.66, 0.98, 7.81
14492, 449, 201, 248, 0.99, 5.67, 0.97, 7.84
14493, 451, 202, 249, 0.99, 5.64, 0.97, 7.81
14494, 448, 199, 249, 0.97, 5.69, 0.97, 7.82
14495, 448, 199, 249, 0.97, 5.69, 0.97, 7.82
14496, 449, 200, 249, 0.97, 5.67, 0.97, 7.82
14497, 449, 200, 249, 0.97, 5.67, 0.97, 7.82
14498, 448, 199, 249, 0.96, 5.67, 0.97, 7.83
14499, 448, 199, 249, 0.96, 5.67, 0.97, 7.83
14500, 448, 199, 249, 0.96, 5.67, 0.97, 7.83
14501, 447, 198, 249, 0.95, 5.61, 0.97, 7.83
14502, 447, 198, 249, 0.95, 5.61, 0.97, 7.83
14503, 447, 198, 249, 0.95, 5.61, 0.97, 7.83
14504, 447, 198, 249, 0.95, 5.61, 0.97, 7.83
14505, 447, 197, 250, 0.95, 5.63, 0.97, 7.8
14506, 447, 197, 250, 0.94, 5.6, 0.97, 7.81
14507, 448, 198, 250, 0.94, 5.57, 0.97, 7.81
14508, 447, 197, 250, 0.94, 5.6, 0.97, 7.81
14509, 442, 197, 245, 0.94, 5.6, 0.97, 7.97
14510, 442, 197, 245, 0.94, 5.6, 0.97, 7.98
14511, 442, 197, 245, 0.94, 5.6, 0.97, 7.98
14512, 441, 197, 244, 0.94, 5.6, 0.97, 8.01
14513, 441, 197, 244, 0.94, 5.6, 0.97, 8.01
14514, 440, 196, 244, 0.93, 5.62, 0.97, 8.01
14515, 439, 195, 244, 0.93, 5.65, 0.97, 8.01
14516, 439, 195, 244, 0.93, 5.65, 0.97, 8.01
14517, 439, 195, 244, 0.93, 5.65, 0.97, 8.01
14518, 438, 194, 244, 0.93, 5.67, 0.97, 8.02
14519, 439, 194, 245, 0.93, 5.67, 0.97, 7.99
14520, 439, 194, 245, 0.93, 5.67, 0.97, 7.99
14521, 440, 195, 245, 0.93, 5.64, 0.97, 7.99
14522, 440, 195, 245, 0.94, 5.63, 0.97, 7.99
14523, 439, 194, 245, 0.94, 5.65, 0.97, 8.0
14524, 438, 193, 245, 0.95, 5.67, 0.97, 8.0
14525, 437, 192, 245, 0.95, 5.7, 0.97, 8.0
14526, 437, 191, 246, 0.94, 5.72, 0.97, 7.97
14527, 436, 191, 245, 0.94, 5.72, 0.96, 7.97
14528, 436, 191, 245, 0.94, 5.72, 0.96, 7.97
14529, 437, 192, 245, 0.93, 5.64, 0.96, 7.97
14530, 437, 192, 245, 0.93, 5.65, 0.96, 7.97
14531, 439, 193, 246, 0.93, 5.62, 0.96, 7.94
14532, 438, 192, 246, 0.94, 5.62, 0.96, 7.94
14533, 438, 192, 246, 0.94, 5.63, 0.96, 7.94
14534, 439, 193, 246, 0.94, 5.6, 0.96, 7.94
14535, 439, 193, 246, 0.94, 5.6, 0.96, 7.94
14536, 438, 194, 244, 0.94, 5.57, 0.95, 8.01
14537, 437, 193, 244, 0.94, 5.6, 0.95, 8.01
14538, 438, 194, 244, 0.94, 5.58, 0.95, 8.01
14539, 437, 193, 244, 0.94, 5.61, 0.95, 8.01
14540, 435, 192, 243, 0.95, 5.62, 0.95, 8.05
14541, 435, 192, 243, 0.95, 5.62, 0.95, 8.05
14542, 436, 192, 244, 0.95, 5.62, 0.95, 8.01
14543, 436, 192, 244, 0.95, 5.62, 0.95, 8.01
14544, 436, 192, 244, 0.95, 5.62, 0.95, 8.01
14545, 436, 192, 244, 0.95, 5.62, 0.95, 8.01
14546, 435, 191, 244, 0.95, 5.65, 0.95, 8.02
14547, 435, 191, 244, 0.95, 5.65, 0.95, 8.02
14548, 435, 191, 244, 0.95, 5.65, 0.95, 8.02
14549, 433, 191, 242, 0.95, 5.65, 0.95, 8.07
14550, 432, 189, 243, 0.93, 5.6, 0.95, 8.05
14551, 431, 188, 243, 0.94, 5.62, 0.95, 8.06
14552, 432, 188, 244, 0.94, 5.62, 0.95, 8.02
14553, 432, 188, 244, 0.94, 5.62, 0.95, 8.02
14554, 431, 189, 242, 0.94, 5.59, 0.96, 8.09
14555, 431, 188, 243, 0.94, 5.63, 0.96, 8.06
14556, 431, 188, 243, 0.93, 5.6, 0.96, 8.07
14557, 430, 187, 243, 0.93, 5.54, 0.96, 8.07
14558, 429, 186, 243, 0.93, 5.54, 0.96, 8.08
14559, 429, 186, 243, 0.93, 5.54, 0.96, 8.08
14560, 429, 186, 243, 0.93, 5.54, 0.96, 8.08
14561, 430, 187, 243, 0.93, 5.51, 0.96, 8.08
14562, 430, 187, 243, 0.93, 5.51, 0.96, 8.08
14563, 428, 185, 243, 0.94, 5.56, 0.96, 8.09
14564, 427, 184, 243, 0.94, 5.59, 0.96, 8.09
14565, 427, 184, 243, 0.94, 5.59, 0.96, 8.09
14566, 426, 183, 243, 0.93, 5.54, 0.96, 8.09
14567, 425, 182, 243, 0.93, 5.55, 0.96, 8.1
14568, 425, 182, 243, 0.93, 5.55, 0.96, 8.1
14569, 424, 183, 241, 0.93, 5.52, 0.96, 8.17
14570, 422, 183, 239, 0.93, 5.52, 0.96, 8.24
14571, 423, 184, 239, 0.93, 5.49, 0.96, 8.24
14572, 422, 183, 239, 0.93, 5.42, 0.96, 8.25
14573, 422, 183, 239, 0.93, 5.42, 0.96, 8.25
14574, 421, 182, 239, 0.94, 5.43, 0.96, 8.25
14575, 421, 182, 239, 0.94, 5.43, 0.96, 8.25
14576, 421, 182, 239, 0.94, 5.43, 0.96, 8.25
14577, 420, 181, 239, 0.94, 5.42, 0.96, 8.26
14578, 421, 181, 240, 0.94, 5.42, 0.96, 8.22
14579, 419, 179, 240, 0.94, 5.46, 0.96, 8.23
14580, 420, 180, 240, 0.94, 5.43, 0.96, 8.23
14581, 420, 179, 241, 0.93, 5.39, 0.96, 8.2
14582, 421, 180, 241, 0.93, 5.36, 0.96, 8.2
14583, 419, 178, 241, 0.94, 5.42, 0.96, 8.2
14584, 419, 178, 241, 0.94, 5.42, 0.96, 8.2
14585, 418, 177, 241, 0.93, 5.36, 0.96, 8.21
14586, 419, 178, 241, 0.93, 5.33, 0.96, 8.21
14587, 419, 178, 241, 0.93, 5.33, 0.96, 8.21
14588, 418, 176, 242, 0.93, 5.2, 0.96, 8.18
14589, 419, 176, 243, 0.93, 5.2, 0.96, 8.15
14590, 418, 175, 243, 0.94, 5.24, 0.96, 8.15
14591, 418, 175, 243, 0.94, 5.24, 0.96, 8.15
14592, 418, 175, 243, 0.94, 5.24, 0.96, 8.15
14593, 419, 176, 243, 0.94, 5.21, 0.96, 8.15
14594, 417, 174, 243, 0.92, 5.24, 0.96, 8.16
14595, 415, 174, 241, 0.92, 5.25, 0.96, 8.22
14596, 415, 174, 241, 0.92, 5.25, 0.96, 8.22
14597, 414, 173, 241, 0.92, 5.27, 0.96, 8.23
14598, 414, 173, 241, 0.92, 5.28, 0.96, 8.23
14599, 415, 174, 241, 0.93, 5.25, 0.96, 8.23
14600, 417, 176, 241, 0.93, 5.19, 0.96, 8.23
14601, 416, 175, 241, 0.93, 5.23, 0.96, 8.23
14602, 416, 175, 241, 0.93, 5.23, 0.96, 8.23
14603, 416, 175, 241, 0.93, 5.24, 0.96, 8.23
14604, 416, 175, 241, 0.93, 5.25, 0.96, 8.23
14605, 416, 175, 241, 0.93, 5.25, 0.96, 8.23
14606, 415, 174, 241, 0.94, 5.25, 0.96, 8.24
14607, 415, 174, 241, 0.94, 5.25, 0.96, 8.24
14608, 416, 175, 241, 0.94, 5.22, 0.96, 8.24
14609, 417, 176, 241, 0.94, 5.19, 0.96, 8.24
14610, 417, 176, 241, 0.94, 5.19, 0.96, 8.24
14611, 417, 175, 242, 0.93, 5.22, 0.96, 8.21
14612, 417, 175, 242, 0.93, 5.22, 0.96, 8.21
14613, 417, 175, 242, 0.93, 5.22, 0.96, 8.21
14614, 415, 173, 242, 0.94, 5.26, 0.96, 8.21
14615, 415, 173, 242, 0.94, 5.26, 0.96, 8.21
14616, 415, 173, 242, 0.94, 5.27, 0.96, 8.21
